Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-25 00:00:00-05:00,40.79302707903376,40.89588096747637,39.86267306723772,39.998252868652344,166116000,0.0,0.0
2018-01-26 00:00:00-05:00,40.206301219057266,40.206301219057266,39.75281097181956,40.091758728027344,156572000,0.0,0.0
2018-01-29 00:00:00-05:00,39.77619070677116,39.77619070677116,39.05388063992829,39.261924743652344,202561600,0.0,0.0
2018-01-30 00:00:00-05:00,38.693887061115404,39.124000098125286,38.499867866116375,39.03049850463867,184192800,0.0,0.0
2018-01-31 00:00:00-05:00,39.007123526143936,39.374124613366014,38.92063436894064,39.13802719116211,129915600,0.0,0.0
2018-02-01 00:00:00-05:00,39.077256358536815,39.416204154709504,38.9814148894474,39.2198486328125,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,38.8037598511883,38.990766636131845,37.42459150008796,37.51809310913086,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,37.19083795577011,38.30819906959649,36.466187922867306,36.58073043823242,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,36.19268205071455,38.27078653650845,35.99866285535439,38.109493255615234,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.12352610597919,38.19599039124016,37.183823122658545,37.29368591308594,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,37.469004314043325,37.63497378025573,36.23944061622308,36.26749038696289,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,36.86599613070262,37.0584569628266,35.262922282513344,36.71108627319336,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.20163266035302,38.46672273816519,36.96926786105699,38.18976593017578,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.01138368785197,38.66857413140311,37.94096978650724,38.57234191894531,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.26721850010876,39.32341630642415,38.22966752219258,39.28351593017578,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,39.851515600178224,40.62606138201437,39.66609578151257,40.60259246826172,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,40.454721563931344,41.03211125006785,40.31624316123592,40.47114944458008,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,40.381967200086905,40.900675720101226,40.234098347646515,40.335025787353516,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,40.56504027258118,40.86781542185468,40.13786518942926,40.15195083618164,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,40.32329023698601,40.82791670005755,40.30216713810029,40.487586975097656,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,40.7622019110345,41.22692803805628,40.73168837767528,41.19172286987305,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,41.39122756389921,42.104746415864476,41.358368213770554,42.006168365478516,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,42.03667557380085,42.36057381022389,41.81604700695905,41.87002944946289,155712400,0.0,0.0
2018-02-28 00:00:00-05:00,42.074225856264114,42.39343245337469,41.79022800216865,41.80665588378906,151128400,0.0,0.0
2018-03-01 00:00:00-05:00,41.90523004911441,42.19627249006448,40.52513412020834,41.07435607910156,195208000,0.0,0.0
2018-03-02 00:00:00-05:00,40.55798498711084,41.379471937040876,40.47583485955829,41.35834884643555,153816000,0.0,0.0
2018-03-05 00:00:00-05:00,41.123656827127995,41.71747451781942,40.96170589668479,41.50154113769531,113605600,0.0,0.0
2018-03-06 00:00:00-05:00,41.757370145425206,41.83717090219632,41.339585499505745,41.46632766723633,95154000,0.0,0.0
2018-03-07 00:00:00-05:00,41.06027491477236,41.273862430596104,40.903019234965775,41.081398010253906,126814000,0.0,0.0
2018-03-08 00:00:00-05:00,41.187022122543205,41.57194742905669,41.090793481964944,41.529701232910156,95096400,0.0,0.0
2018-03-09 00:00:00-05:00,41.7691008104262,42.24790886845284,41.635314046604286,42.24321365356445,128740800,0.0,0.0
2018-03-12 00:00:00-04:00,42.315965732069564,42.80885934581812,42.29719203870298,42.65160369873047,128828400,0.0,0.0
2018-03-13 00:00:00-04:00,42.855812120337546,43.069399648429766,42.069533676140765,42.24087142944336,126774000,0.0,0.0
2018-03-14 00:00:00-04:00,42.32300514879278,42.36994653924525,41.73387941720904,41.88174819946289,117473600,0.0,0.0
2018-03-15 00:00:00-04:00,41.89584418772932,42.30424194138419,41.79492034377192,41.93104934692383,90975200,0.0,0.0
2018-03-16 00:00:00-04:00,41.931049301369676,42.04136357525891,41.68929765809745,41.78318405151367,157618800,0.0,0.0
2018-03-19 00:00:00-04:00,41.618895738906545,41.654100905167574,40.75985386813316,41.144779205322266,133787200,0.0,0.0
2018-03-20 00:00:00-04:00,41.13069534301758,41.49684338174766,41.060281432169425,41.13069534301758,78597600,0.0,0.0
2018-03-21 00:00:00-04:00,41.08373938702482,41.09547563260166,40.19653365868567,40.198883056640625,148219600,0.0,0.0
2018-03-22 00:00:00-04:00,39.90082103759039,40.52984402663981,39.57222747337073,39.63090515136719,165963200,0.0,0.0
2018-03-23 00:00:00-04:00,39.5229238913069,39.88203087822492,38.713172912597656,38.713172912597656,164115200,0.0,0.0
2018-03-26 00:00:00-04:00,39.4478137655839,40.62840784209897,39.06523432694473,40.55095291137695,150164800,0.0,0.0
2018-03-27 00:00:00-04:00,40.764534600998445,41.10955946368787,39.177892261077965,39.51118087768555,163690400,0.0,0.0
2018-03-28 00:00:00-04:00,39.25535128853273,39.90550071027378,38.77184798320467,39.074623107910156,166674000,0.0,0.0
2018-03-29 00:00:00-04:00,39.386786515119255,40.31154688271614,39.173199002522075,39.37974548339844,153594000,0.0,0.0
2018-04-02 00:00:00-04:00,39.11217992291302,39.65201509761951,38.60285827668735,39.12156677246094,150347200,0.0,0.0
2018-04-03 00:00:00-04:00,39.34687815170326,39.607407016668866,38.69907829513425,39.522911071777344,121112000,0.0,0.0
2018-04-04 00:00:00-04:00,38.69908517590817,40.37256933160999,38.6732668664508,40.2786865234375,138422000,0.0,0.0
2018-04-05 00:00:00-04:00,40.506362030743446,40.89363314796675,40.38900671262728,40.55799865722656,107732800,0.0,0.0
2018-04-06 00:00:00-04:00,40.128480014153794,40.48289180544125,39.47833051252819,39.52058029174805,140021200,0.0,0.0
2018-04-09 00:00:00-04:00,39.872643872253846,40.62606300601005,39.8656028397066,39.91254425048828,116070800,0.0,0.0
2018-04-10 00:00:00-04:00,40.60494233278657,40.83965298210904,40.25991739177053,40.66361999511719,113634400,0.0,0.0
2018-04-11 00:00:00-04:00,40.42420468274402,40.820866160421915,40.29980835418697,40.47349548339844,89726400,0.0,0.0
2018-04-12 00:00:00-04:00,40.70116744671329,41.07435645439156,40.61432208628652,40.87250518798828,91557200,0.0,0.0
2018-04-13 00:00:00-04:00,41.02273020718267,41.271522941878665,40.80445100533072,41.01099395751953,100497200,0.0,0.0
2018-04-16 00:00:00-04:00,41.08139562250636,41.35366077533175,41.03445421925359,41.26681900024414,86313600,0.0,0.0
2018-04-17 00:00:00-04:00,41.42407245506441,41.99911267229984,41.40529517848783,41.834815979003906,106421600,0.0,0.0
2018-04-18 00:00:00-04:00,41.733899061182015,41.97095910385769,41.51561988120563,41.74094009399414,83018000,0.0,0.0
2018-04-19 00:00:00-04:00,40.78331886242555,41.16589834553228,40.525139311410044,40.55799865722656,139235200,0.0,0.0
2018-04-20 00:00:00-04:00,40.041636942336396,40.187156394272286,38.82817977203165,38.89624786376953,261964400,0.0,0.0
2018-04-23 00:00:00-04:00,39.156765922577186,39.17788901493464,38.51365765341196,38.78357696533203,146062000,0.0,0.0
2018-04-24 00:00:00-04:00,38.88451443668804,39.03942433112402,37.840052720688725,38.24375534057617,134768000,0.0,0.0
2018-04-25 00:00:00-04:00,38.1686259386444,38.825816150909446,38.11933873202867,38.410377502441406,113528400,0.0,0.0
2018-04-26 00:00:00-04:00,38.52070932702644,38.89859360300027,38.3446763459467,38.54418182373047,111852000,0.0,0.0
2018-04-27 00:00:00-04:00,38.49254827406108,38.57000322169767,37.70157449520931,38.098236083984375,142623200,0.0,0.0
2018-04-30 00:00:00-04:00,38.053638592508214,39.25770178412414,37.98557049884984,38.78828048706055,169709600,0.0,0.0
2018-05-01 00:00:00-04:00,39.05819542045914,39.71303647925035,38.79062545495093,39.68956756591797,214277600,0.0,0.0
2018-05-02 00:00:00-04:00,41.128348454227634,41.71982032748539,40.79271392537692,41.44286346435547,266157600,0.0,0.0
2018-05-03 00:00:00-04:00,41.280891789552015,41.661121726302234,40.942908031819066,41.517948150634766,136272800,0.0,0.0
2018-05-04 00:00:00-04:00,41.8371649912268,43.245428609444815,41.81838771321594,43.1468505859375,224805200,0.0,0.0
2018-05-07 00:00:00-04:00,43.4637027107898,44.048133333878766,43.36277888225993,43.45901107788086,169805600,0.0,0.0
2018-05-08 00:00:00-04:00,43.41912263854349,43.707815723321396,43.1093028742744,43.66791534423828,113611200,0.0,0.0
2018-05-09 00:00:00-04:00,43.7852611249509,43.98476297690126,43.473095611593955,43.97537612915039,92844800,0.0,0.0
2018-05-10 00:00:00-04:00,44.06456535393887,44.68185174084153,44.04343867998312,44.60439682006836,111957200,0.0,0.0
2018-05-11 00:00:00-04:00,44.646824986202176,44.781124079827364,44.1661668942968,44.43476867675781,104848800,0.1825,0.0
2018-05-14 00:00:00-04:00,44.53371864959899,44.65623981059255,44.26276205405801,44.33108901977539,83115200,0.0,0.0
2018-05-15 00:00:00-04:00,44.008289149690455,44.07661969891529,43.61245659840907,43.92818069458008,94780800,0.0,0.0
2018-05-16 00:00:00-04:00,43.84101578429413,44.404137173242404,43.82452095930741,44.33816146850586,76732400,0.0,0.0
2018-05-17 00:00:00-04:00,44.29575178319089,44.51016293392808,43.90934217740125,44.05778121948242,69176000,0.0,0.0
2018-05-18 00:00:00-04:00,44.10490308433846,44.25098366663279,43.85515101968935,43.897560119628906,73190800,0.0,0.0
2018-05-21 00:00:00-04:00,44.29574904119214,44.594981969565396,44.0389288058782,44.20857238769531,73603200,0.0,0.0
2018-05-22 00:00:00-04:00,44.385279304995024,44.50308713532342,44.00829280986027,44.09782791137695,60962800,0.0,0.0
2018-05-23 00:00:00-04:00,43.90698701129441,44.41355932680517,43.76797101632021,44.38057327270508,80233600,0.0,0.0
2018-05-24 00:00:00-04:00,44.47717318699425,44.49366441518397,43.873997617810524,44.33108901977539,92936000,0.0,0.0
2018-05-25 00:00:00-04:00,44.34994044932966,44.6845142986647,44.21328291731223,44.43240737915039,69844000,0.0,0.0
2018-05-29 00:00:00-04:00,44.20149683194327,44.47245338801161,44.02949482101763,44.272178649902344,90056400,0.0,0.0
2018-05-30 00:00:00-04:00,44.229787563821304,44.29575968424479,44.00830819016633,44.17795181274414,74762000,0.0,0.0
2018-05-31 00:00:00-04:00,44.11196979829037,44.349940351070494,43.8575044214986,44.029502868652344,109931200,0.0,0.0
2018-06-01 00:00:00-04:00,44.293385470252254,44.82823038465097,44.23683642236109,44.82352066040039,93770000,0.0,0.0
2018-06-04 00:00:00-04:00,45.15339070780669,45.57278634857579,45.08506373956886,45.198158264160156,105064800,0.0,0.0
2018-06-05 00:00:00-04:00,45.49032190729074,45.69530640222667,45.32303318949462,45.54686737060547,86264000,0.0,0.0
2018-06-06 00:00:00-04:00,45.62226003673747,45.72828636153599,45.21935568825165,45.7047233581543,83734400,0.0,0.0
2018-06-07 00:00:00-04:00,45.74243130384017,45.756567670436446,45.318322329900795,45.58221435546875,85388800,0.0,0.0
2018-06-08 00:00:00-04:00,45.04265782757154,45.238219311227645,44.71279724984477,45.16753387451172,106627200,0.0,0.0
2018-06-11 00:00:00-04:00,45.0850695440865,45.23115014029129,44.816467766594464,45.056793212890625,73234000,0.0,0.0
2018-06-12 00:00:00-04:00,45.094482345524824,45.381933746768155,45.03793329119162,45.30418014526367,67644400,0.0,0.0
2018-06-13 00:00:00-04:00,45.33716304565847,45.445547826799476,44.87064506424611,44.93190383911133,86553600,0.0,0.0
2018-06-14 00:00:00-04:00,45.132194282296425,45.13690760360574,44.81882492662614,44.955482482910156,86440400,0.0,0.0
2018-06-15 00:00:00-04:00,44.7740470200036,44.8046782086226,44.357006263123864,44.4936637878418,246876800,0.0,0.0
2018-06-18 00:00:00-04:00,44.267470793974596,44.583194911549555,44.107250277682624,44.47010040283203,73939600,0.0,0.0
2018-06-19 00:00:00-04:00,43.62189835471819,43.902281663090356,43.223707175279465,43.751487731933594,134314000,0.0,0.0
2018-06-20 00:00:00-04:00,43.90698467710195,44.10725585377342,43.76090050653034,43.942325592041016,82514800,0.0,0.0
2018-06-21 00:00:00-04:00,44.119035175144084,44.37821385591246,43.57476354074038,43.69728469848633,102847600,0.0,0.0
2018-06-22 00:00:00-04:00,43.85279121043432,43.859859393539764,43.51821736100589,43.57005310058594,108801600,0.0,0.0
2018-06-25 00:00:00-04:00,43.21191397426476,43.570050812040066,42.58282054445238,42.9221076965332,126652400,0.0,0.0
2018-06-26 00:00:00-04:00,43.115317704014764,43.94939568980616,43.00928776415795,43.4546012878418,98276800,0.0,0.0
2018-06-27 00:00:00-04:00,43.643090484345954,44.12610333725696,43.36035239331826,43.39098358154297,101141200,0.0,0.0
2018-06-28 00:00:00-04:00,43.37685407100263,43.874003367746724,43.306168638273,43.70671463012695,69460800,0.0,0.0
2018-06-29 00:00:00-04:00,43.89283951007356,44.104895760187524,43.096461027816034,43.61481475830078,90950800,0.0,0.0
2018-07-02 00:00:00-04:00,43.310881360931305,44.13082302172207,43.21663292019015,44.10254669189453,70925200,0.0,0.0
2018-07-03 00:00:00-04:00,44.24627381087891,44.28397318836197,43.24490701595224,43.334442138671875,55819200,0.0,0.0
2018-07-05 00:00:00-04:00,43.65016137767174,43.92112157794117,43.41925900843449,43.68314743041992,66416800,0.0,0.0
2018-07-06 00:00:00-04:00,43.68786030860455,44.39706223311594,43.636024569780716,44.28868103027344,69940800,0.0,0.0
2018-07-09 00:00:00-04:00,44.64917535845704,44.92720016005415,44.60205293727909,44.90364074707031,79026400,0.0,0.0
2018-07-10 00:00:00-04:00,44.934267130145,45.06856619589097,44.80938751433222,44.84944534301758,63756400,0.0,0.0
2018-07-11 00:00:00-04:00,44.41355569937035,44.715143482285086,44.203857887887295,44.26747512817383,75326000,0.0,0.0
2018-07-12 00:00:00-04:00,44.65623911158645,45.09919773617647,44.60440337487018,45.00966262817383,72164400,0.0,0.0
2018-07-13 00:00:00-04:00,45.021441238162346,45.20050784745144,44.97902854938801,45.080345153808594,50055600,0.0,0.0
2018-07-16 00:00:00-04:00,45.12511762037944,45.391360903359555,44.86593892521994,44.98139190673828,60172400,0.0,0.0
2018-07-17 00:00:00-04:00,44.708069985718346,45.20757401770042,44.57848065802218,45.10861587524414,62138000,0.0,0.0
2018-07-18 00:00:00-04:00,45.186379767318016,45.191093088092565,44.750489273536566,44.861228942871094,65573600,0.0,0.0
2018-07-19 00:00:00-04:00,44.693924047732274,45.367784812191935,44.693924047732274,45.209922790527344,81147200,0.0,0.0
2018-07-20 00:00:00-04:00,45.18637448948724,45.33952324227363,44.80703310367688,45.106266021728516,82704800,0.0,0.0
2018-07-23 00:00:00-04:00,44.92721487321071,45.22880637698003,44.663326352025436,45.146339416503906,63957600,0.0,0.0
2018-07-24 00:00:00-04:00,45.34423421199465,45.62933074980564,45.24998938365914,45.47382354736328,74791600,0.0,0.0
2018-07-25 00:00:00-04:00,45.48795168352464,45.90970566277552,45.33951269029891,45.90263748168945,66839600,0.0,0.0
2018-07-26 00:00:00-04:00,45.85316358781776,46.171246165870855,45.61754792858129,45.75891876220703,76304000,0.0,0.0
2018-07-27 00:00:00-04:00,45.942707942491445,45.98983036478812,44.79054728056739,44.997886657714844,96096000,0.0,0.0
2018-07-30 00:00:00-04:00,45.2146462036936,45.285331624624746,44.547857012990356,44.74577331542969,84118000,0.0,0.0
2018-07-31 00:00:00-04:00,44.837666532786,45.27119853960078,44.61147388845953,44.83530807495117,157492000,0.0,0.0
2018-08-01 00:00:00-04:00,46.918158223646834,47.537825105988844,46.48933589897435,47.476566314697266,271742800,0.0,0.0
2018-08-02 00:00:00-04:00,47.259795643672035,49.097598749071246,47.20560504150239,48.86433792114258,249616000,0.0,0.0
2018-08-03 00:00:00-04:00,48.7795103543594,49.18241471941246,48.414305358183405,49.00570297241211,133789600,0.0,0.0
2018-08-06 00:00:00-04:00,49.008063284816416,49.30258289590306,48.7889424198688,49.26017379760742,101701600,0.0,0.0
2018-08-07 00:00:00-04:00,49.31907881246056,49.36148791169574,48.715899615615555,48.79836654663086,102349600,0.0,0.0
2018-08-08 00:00:00-04:00,48.548602744312035,48.96328497133965,48.18811110715973,48.83134078979492,90102000,0.0,0.0
2018-08-09 00:00:00-04:00,49.368557091360415,49.427461016071646,48.81957208162651,49.21540832519531,93970400,0.0,0.0
2018-08-10 00:00:00-04:00,49.02863385881808,49.44004441044602,48.865488233037695,49.06882858276367,98444800,0.1825,0.0
2018-08-13 00:00:00-04:00,49.489674247514394,49.87743898167193,49.10900248470338,49.38563919067383,103563600,0.0,0.0
2018-08-14 00:00:00-04:00,49.690653943503335,49.78522930486312,49.2414119574974,49.593711853027344,82992000,0.0,0.0
2018-08-15 00:00:00-04:00,49.46840376274341,49.82779667275431,49.257970492029095,49.70957565307617,115230400,0.0,0.0
2018-08-16 00:00:00-04:00,50.066597106681336,50.55366708451775,50.00039363053768,50.43781280517578,114001600,0.0,0.0
2018-08-17 00:00:00-04:00,50.46619080521633,51.532543132376475,50.39998732105406,51.44506072998047,141708000,0.0,0.0
2018-08-20 00:00:00-04:00,51.56801256244055,51.823366801630385,50.86104953392936,50.94380569458008,121150800,0.0,0.0
2018-08-21 00:00:00-04:00,51.26062646675485,51.35283870270329,50.60568111471057,50.844486236572266,104639200,0.0,0.0
2018-08-22 00:00:00-04:00,50.62224357048316,51.156601296459534,50.56076632942316,50.84686279296875,76072400,0.0,0.0
2018-08-23 00:00:00-04:00,50.75226795914584,51.319730857894314,50.74044874677419,50.95088195800781,75532800,0.0,0.0
2018-08-24 00:00:00-04:00,51.21334139829706,51.28427111585805,50.861041500529375,51.10930633544922,73905600,0.0,0.0
2018-08-27 00:00:00-04:00,51.34337923890554,51.719324763645,51.1494986735286,51.53017044067383,82100400,0.0,0.0
2018-08-28 00:00:00-04:00,51.783162574157686,52.14491855568263,51.761883659437096,51.94630813598633,91107200,0.0,0.0
2018-08-29 00:00:00-04:00,52.05271233047196,52.84243146580002,51.87774753435485,52.72184371948242,109019200,0.0,0.0
2018-08-30 00:00:00-04:00,52.78568028191906,53.970253487975114,52.58470312439228,53.206546783447266,195175200,0.0,0.0
2018-08-31 00:00:00-04:00,53.556486775291695,54.11449015060924,53.43590263011833,53.82130432128906,173360400,0.0,0.0
2018-09-04 00:00:00-04:00,54.00572312173843,54.18778088108534,53.58485661111945,53.993900299072266,109560400,0.0,0.0
2018-09-05 00:00:00-04:00,54.14284956250599,54.30362837496612,53.22309041713026,53.6415901184082,133332000,0.0,0.0
2018-09-06 00:00:00-04:00,53.49027078929188,53.75508827339755,52.32461350158914,52.75020980834961,137160000,0.0,0.0
2018-09-07 00:00:00-04:00,52.45465165211335,53.286924775627575,52.185107954919445,52.324607849121094,150479200,0.0,0.0
2018-09-10 00:00:00-04:00,52.24187159449355,52.4546716097598,51.182612192934016,51.62239456176758,158066000,0.0,0.0
2018-09-11 00:00:00-04:00,51.54671960522813,53.033941819572114,51.20387942357245,52.92754364013672,142996000,0.0,0.0
2018-09-12 00:00:00-04:00,53.18527027618349,53.19945622059127,51.97941449205581,52.270240783691406,197114800,0.0,0.0
2018-09-13 00:00:00-04:00,52.849519642275006,53.99153499554689,52.6249004519719,53.5328369140625,166825600,0.0,0.0
2018-09-14 00:00:00-04:00,53.37679517348761,53.6345161536313,52.61308832803869,52.92518997192383,127997200,0.0,0.0
2018-09-17 00:00:00-04:00,52.52557664509682,52.714730922683685,51.371742406670684,51.51597213745117,148780400,0.0,0.0
2018-09-18 00:00:00-04:00,51.494699140442705,52.454656645298286,51.33628344092451,51.60110092163086,126286800,0.0,0.0
2018-09-19 00:00:00-04:00,51.662586001449505,51.9273999330875,50.90597219118434,51.6318473815918,108495200,0.0,0.0
2018-09-20 00:00:00-04:00,52.07398072555896,52.55632075649238,51.81625623654511,52.02432632446289,106435200,0.0,0.0
2018-09-21 00:00:00-04:00,52.20167199078347,52.338808803475615,51.37648799310484,51.46397399902344,384986800,0.0,0.0
2018-09-24 00:00:00-04:00,51.26537262006466,52.315172406321544,51.220448048399795,52.204044342041016,110773600,0.0,0.0
2018-09-25 00:00:00-04:00,51.958130371548314,52.68400905547717,51.946307549786276,52.53504943847656,98217600,0.0,0.0
2018-09-26 00:00:00-04:00,52.25369872648437,52.90391443461936,51.9605092538193,52.11656188964844,95938800,0.0,0.0
2018-09-27 00:00:00-04:00,52.920467862498306,53.539944955080905,52.85426076117287,53.187644958496094,120724800,0.0,0.0
2018-09-28 00:00:00-04:00,53.14980117088278,53.39806601850307,52.96774340940435,53.37442398071289,91717600,0.0,0.0
2018-10-01 00:00:00-04:00,53.89696364312672,54.24453373923677,53.51865853436576,53.73381805419922,94403200,0.0,0.0
2018-10-02 00:00:00-04:00,53.731452552639425,54.38166815008611,53.584859645171754,54.211429595947266,99152800,0.0,0.0
2018-10-03 00:00:00-04:00,54.39347614374953,55.202107251536745,54.32963580139792,54.871089935302734,114619200,0.0,0.0
2018-10-04 00:00:00-04:00,54.566089500033,54.93730520599613,53.60849859022037,53.90641784667969,128168000,0.0,0.0
2018-10-05 00:00:00-04:00,53.899327312763546,54.00572550581806,52.15438395852076,53.03158187866211,134322000,0.0,0.0
2018-10-08 00:00:00-04:00,52.53977761918133,53.15216152411722,52.06452689730765,52.908626556396484,118655600,0.0,0.0
2018-10-09 00:00:00-04:00,52.87788354358608,53.73616907381262,52.54922934016951,53.6415901184082,107564000,0.0,0.0
2018-10-10 00:00:00-04:00,53.308221027600226,53.5186542874467,51.0833006862872,51.15659713745117,167962400,0.0,0.0
2018-10-11 00:00:00-04:00,50.721543060089694,51.89902330763163,50.201371338479035,50.70499038696289,212497600,0.0,0.0
2018-10-12 00:00:00-04:00,52.116552371945346,52.69820135934952,51.27008946263702,52.51613998413086,161351600,0.0,0.0
2018-10-15 00:00:00-04:00,52.29151237472821,52.449928078120834,51.37175316034392,51.39303207397461,123164000,0.0,0.0
2018-10-16 00:00:00-04:00,51.764241699309125,52.72419918257883,51.251163028216794,52.52558517456055,116736000,0.0,0.0
2018-10-17 00:00:00-04:00,52.56105763845365,52.64144705306185,51.86118772679396,52.298606872558594,91541600,0.0,0.0
2018-10-18 00:00:00-04:00,51.51125481132157,51.955766930543895,50.36214653480621,51.076202392578125,130325200,0.0,0.0
2018-10-19 00:00:00-04:00,51.55853916023749,52.31515279784084,51.409579553774584,51.85409164428711,132314800,0.0,0.0
2018-10-22 00:00:00-04:00,51.967588678689886,52.81168840057024,51.766615131446095,52.170928955078125,115168400,0.0,0.0
2018-10-23 00:00:00-04:00,51.0312900357926,52.7856896809397,50.76410935457385,52.66273880004883,155071200,0.0,0.0
2018-10-24 00:00:00-04:00,52.63198573201551,53.01738370273722,50.72626035927189,50.85630416870117,163702000,0.0,0.0
2018-10-25 00:00:00-04:00,51.47578872209439,52.3435304176031,51.248802817676285,51.96995162963867,119423200,0.0,0.0
2018-10-26 00:00:00-04:00,51.0478236891772,52.062161836547574,50.28411707927676,51.14240264892578,189033600,0.0,0.0
2018-10-29 00:00:00-04:00,51.82572833174674,51.94394934491909,48.728336343503514,50.182456970214844,183742000,0.0,0.0
2018-10-30 00:00:00-04:00,49.924714978040946,50.87757572269664,49.48020657712165,50.433067321777344,146640000,0.0,0.0
2018-10-31 00:00:00-04:00,51.27954177612992,52.12363783449441,51.218064547531675,51.74769592285156,153435600,0.0,0.0
2018-11-01 00:00:00-04:00,51.79263154257351,52.57525414732443,51.26300005412576,52.542152404785156,233292800,0.0,0.0
2018-11-02 00:00:00-04:00,49.546428313026276,50.51583847534508,48.572284692079506,49.05699157714844,365314800,0.0,0.0
2018-11-05 00:00:00-05:00,48.30510423366641,48.32638314907276,46.85571353178706,47.664344787597656,264654800,0.0,0.0
2018-11-06 00:00:00-05:00,47.74237510519479,48.40441352241418,47.68799444752672,48.17979431152344,127531600,0.0,0.0
2018-11-07 00:00:00-05:00,48.69997188616448,49.667019055603284,48.2649193571804,49.64101028442383,133697600,0.0,0.0
2018-11-08 00:00:00-05:00,49.82132950962304,49.854546748716004,49.05495802314485,49.467803955078125,101450400,0.1825,0.0
2018-11-09 00:00:00-05:00,48.77022964453493,48.87937043055105,47.98724786748592,48.513980865478516,137463200,0.0,0.0
2018-11-12 00:00:00-05:00,47.21612935039931,47.41780773297329,45.97996678297015,46.07012939453125,204542000,0.0,0.0
2018-11-13 00:00:00-05:00,45.467478543802656,46.78430756047721,45.42476859914762,45.60983657836914,187531600,0.0,0.0
2018-11-14 00:00:00-05:00,46.00606553775681,46.14368081930121,44.11504743544878,44.32147216796875,243204000,0.0,0.0
2018-11-15 00:00:00-05:00,44.698732002376936,45.54814833515879,44.34520285307609,45.415279388427734,185915200,0.0,0.0
2018-11-16 00:00:00-05:00,45.19936660019544,46.25995045257277,44.95261049624972,45.91828536987305,147713200,0.0,0.0
2018-11-19 00:00:00-05:00,45.080738951970936,45.246825160870316,43.89203234926841,44.098453521728516,167701200,0.0,0.0
2018-11-20 00:00:00-05:00,42.32131712569472,43.05684633458593,41.64273330485172,41.99151611328125,271300800,0.0,0.0
2018-11-21 00:00:00-05:00,42.643990470348854,42.77211665846975,41.88948326183944,41.944053649902344,124496800,0.0,0.0
2018-11-23 00:00:00-05:00,41.507494383952164,41.90135851863127,40.83365689452534,40.87873458862305,94496000,0.0,0.0
2018-11-26 00:00:00-05:00,41.34141294148129,41.5098705230007,40.39708745646012,41.43157196044922,179994000,0.0,0.0
